file,label,class_id
airplane/1.png,airplane,1
airplane/10.png,airplane,1
airplane/11.png,airplane,1
airplane/12.png,airplane,1
airplane/13.png,airplane,1
airplane/14.png,airplane,1
airplane/15.png,airplane,1
airplane/16.png,airplane,1
airplane/17.png,airplane,1
airplane/18.png,airplane,1
airplane/19.png,airplane,1
airplane/2.png,airplane,1
airplane/20.png,airplane,1
airplane/21.png,airplane,1
airplane/22.png,airplane,1
airplane/23.png,airplane,1
airplane/24.png,airplane,1
airplane/25.png,airplane,1
airplane/26.png,airplane,1
airplane/27.png,airplane,1
airplane/28.png,airplane,1
airplane/29.png,airplane,1
airplane/3.png,airplane,1
airplane/30.png,airplane,1
airplane/31.png,airplane,1
airplane/32.png,airplane,1
airplane/33.png,airplane,1
airplane/34.png,airplane,1
airplane/35.png,airplane,1
airplane/36.png,airplane,1
airplane/37.png,airplane,1
airplane/38.png,airplane,1
airplane/39.png,airplane,1
airplane/4.png,airplane,1
airplane/40.png,airplane,1
airplane/41.png,airplane,1
airplane/42.png,airplane,1
airplane/43.png,airplane,1
airplane/44.png,airplane,1
airplane/45.png,airplane,1
airplane/46.png,airplane,1
airplane/47.png,airplane,1
airplane/48.png,airplane,1
airplane/49.png,airplane,1
airplane/5.png,airplane,1
airplane/50.png,airplane,1
airplane/51.png,airplane,1
airplane/52.png,airplane,1
airplane/53.png,airplane,1
airplane/54.png,airplane,1
airplane/55.png,airplane,1
airplane/56.png,airplane,1
airplane/57.png,airplane,1
airplane/58.png,airplane,1
airplane/59.png,airplane,1
airplane/6.png,airplane,1
airplane/60.png,airplane,1
airplane/61.png,airplane,1
airplane/62.png,airplane,1
airplane/63.png,airplane,1
airplane/64.png,airplane,1
airplane/65.png,airplane,1
airplane/66.png,airplane,1
airplane/67.png,airplane,1
airplane/68.png,airplane,1
airplane/69.png,airplane,1
airplane/7.png,airplane,1
airplane/70.png,airplane,1
airplane/71.png,airplane,1
airplane/72.png,airplane,1
airplane/73.png,airplane,1
airplane/74.png,airplane,1
airplane/75.png,airplane,1
airplane/76.png,airplane,1
airplane/77.png,airplane,1
airplane/78.png,airplane,1
airplane/79.png,airplane,1
airplane/8.png,airplane,1
airplane/80.png,airplane,1
airplane/9.png,airplane,1
alarm clock/100.png,alarm clock,2
alarm clock/101.png,alarm clock,2
alarm clock/102.png,alarm clock,2
alarm clock/103.png,alarm clock,2
alarm clock/104.png,alarm clock,2
alarm clock/105.png,alarm clock,2
alarm clock/106.png,alarm clock,2
alarm clock/107.png,alarm clock,2
alarm clock/108.png,alarm clock,2
alarm clock/109.png,alarm clock,2
alarm clock/110.png,alarm clock,2
alarm clock/111.png,alarm clock,2
alarm clock/112.png,alarm clock,2
alarm clock/113.png,alarm clock,2
alarm clock/114.png,alarm clock,2
alarm clock/115.png,alarm clock,2
alarm clock/116.png,alarm clock,2
alarm clock/117.png,alarm clock,2
alarm clock/118.png,alarm clock,2
alarm clock/119.png,alarm clock,2
alarm clock/120.png,alarm clock,2
alarm clock/121.png,alarm clock,2
alarm clock/122.png,alarm clock,2
alarm clock/123.png,alarm clock,2
alarm clock/124.png,alarm clock,2
alarm clock/125.png,alarm clock,2
alarm clock/126.png,alarm clock,2
alarm clock/127.png,alarm clock,2
alarm clock/128.png,alarm clock,2
alarm clock/129.png,alarm clock,2
alarm clock/130.png,alarm clock,2
alarm clock/131.png,alarm clock,2
alarm clock/132.png,alarm clock,2
alarm clock/133.png,alarm clock,2
alarm clock/134.png,alarm clock,2
alarm clock/135.png,alarm clock,2
alarm clock/136.png,alarm clock,2
alarm clock/137.png,alarm clock,2
alarm clock/138.png,alarm clock,2
alarm clock/139.png,alarm clock,2
alarm clock/140.png,alarm clock,2
alarm clock/141.png,alarm clock,2
alarm clock/142.png,alarm clock,2
alarm clock/143.png,alarm clock,2
alarm clock/144.png,alarm clock,2
alarm clock/145.png,alarm clock,2
alarm clock/146.png,alarm clock,2
alarm clock/147.png,alarm clock,2
alarm clock/148.png,alarm clock,2
alarm clock/149.png,alarm clock,2
alarm clock/150.png,alarm clock,2
alarm clock/151.png,alarm clock,2
alarm clock/152.png,alarm clock,2
alarm clock/153.png,alarm clock,2
alarm clock/154.png,alarm clock,2
alarm clock/155.png,alarm clock,2
alarm clock/156.png,alarm clock,2
alarm clock/157.png,alarm clock,2
alarm clock/158.png,alarm clock,2
alarm clock/159.png,alarm clock,2
alarm clock/160.png,alarm clock,2
alarm clock/81.png,alarm clock,2
alarm clock/82.png,alarm clock,2
alarm clock/83.png,alarm clock,2
alarm clock/84.png,alarm clock,2
alarm clock/85.png,alarm clock,2
alarm clock/86.png,alarm clock,2
alarm clock/87.png,alarm clock,2
alarm clock/88.png,alarm clock,2
alarm clock/89.png,alarm clock,2
alarm clock/90.png,alarm clock,2
alarm clock/91.png,alarm clock,2
alarm clock/92.png,alarm clock,2
alarm clock/93.png,alarm clock,2
alarm clock/94.png,alarm clock,2
alarm clock/95.png,alarm clock,2
alarm clock/96.png,alarm clock,2
alarm clock/97.png,alarm clock,2
alarm clock/98.png,alarm clock,2
alarm clock/99.png,alarm clock,2
angel/161.png,angel,3
angel/162.png,angel,3
angel/163.png,angel,3
angel/164.png,angel,3
angel/165.png,angel,3
angel/166.png,angel,3
angel/167.png,angel,3
angel/168.png,angel,3
angel/169.png,angel,3
angel/170.png,angel,3
angel/171.png,angel,3
angel/172.png,angel,3
angel/173.png,angel,3
angel/174.png,angel,3
angel/175.png,angel,3
angel/176.png,angel,3
angel/177.png,angel,3
angel/178.png,angel,3
angel/179.png,angel,3
angel/180.png,angel,3
angel/181.png,angel,3
angel/182.png,angel,3
angel/183.png,angel,3
angel/184.png,angel,3
angel/185.png,angel,3
angel/186.png,angel,3
angel/187.png,angel,3
angel/188.png,angel,3
angel/189.png,angel,3
angel/190.png,angel,3
angel/191.png,angel,3
angel/192.png,angel,3
angel/193.png,angel,3
angel/194.png,angel,3
angel/195.png,angel,3
angel/196.png,angel,3
angel/197.png,angel,3
angel/198.png,angel,3
angel/199.png,angel,3
angel/200.png,angel,3
angel/201.png,angel,3
angel/202.png,angel,3
angel/203.png,angel,3
angel/204.png,angel,3
angel/205.png,angel,3
angel/206.png,angel,3
angel/207.png,angel,3
angel/208.png,angel,3
angel/209.png,angel,3
angel/210.png,angel,3
angel/211.png,angel,3
angel/212.png,angel,3
angel/213.png,angel,3
angel/214.png,angel,3
angel/215.png,angel,3
angel/216.png,angel,3
angel/217.png,angel,3
angel/218.png,angel,3
angel/219.png,angel,3
angel/220.png,angel,3
angel/221.png,angel,3
angel/222.png,angel,3
angel/223.png,angel,3
angel/224.png,angel,3
angel/225.png,angel,3
angel/226.png,angel,3
angel/227.png,angel,3
angel/228.png,angel,3
angel/229.png,angel,3
angel/230.png,angel,3
angel/231.png,angel,3
angel/232.png,angel,3
angel/233.png,angel,3
angel/234.png,angel,3
angel/235.png,angel,3
angel/236.png,angel,3
angel/237.png,angel,3
angel/238.png,angel,3
angel/239.png,angel,3
angel/240.png,angel,3
ant/241.png,ant,4
ant/242.png,ant,4
ant/243.png,ant,4
ant/244.png,ant,4
ant/245.png,ant,4
ant/246.png,ant,4
ant/247.png,ant,4
ant/248.png,ant,4
ant/249.png,ant,4
ant/250.png,ant,4
ant/251.png,ant,4
ant/252.png,ant,4
ant/253.png,ant,4
ant/254.png,ant,4
ant/255.png,ant,4
ant/256.png,ant,4
ant/257.png,ant,4
ant/258.png,ant,4
ant/259.png,ant,4
ant/260.png,ant,4
ant/261.png,ant,4
ant/262.png,ant,4
ant/263.png,ant,4
ant/264.png,ant,4
ant/265.png,ant,4
ant/266.png,ant,4
ant/267.png,ant,4
ant/268.png,ant,4
ant/269.png,ant,4
ant/270.png,ant,4
ant/271.png,ant,4
ant/272.png,ant,4
ant/273.png,ant,4
ant/274.png,ant,4
ant/275.png,ant,4
ant/276.png,ant,4
ant/277.png,ant,4
ant/278.png,ant,4
ant/279.png,ant,4
ant/280.png,ant,4
ant/281.png,ant,4
ant/282.png,ant,4
ant/283.png,ant,4
ant/284.png,ant,4
ant/285.png,ant,4
ant/286.png,ant,4
ant/287.png,ant,4
ant/288.png,ant,4
ant/289.png,ant,4
ant/290.png,ant,4
ant/291.png,ant,4
ant/292.png,ant,4
ant/293.png,ant,4
ant/294.png,ant,4
ant/295.png,ant,4
ant/296.png,ant,4
ant/297.png,ant,4
ant/298.png,ant,4
ant/299.png,ant,4
ant/300.png,ant,4
ant/301.png,ant,4
ant/302.png,ant,4
ant/303.png,ant,4
ant/304.png,ant,4
ant/305.png,ant,4
ant/306.png,ant,4
ant/307.png,ant,4
ant/308.png,ant,4
ant/309.png,ant,4
ant/310.png,ant,4
ant/311.png,ant,4
ant/312.png,ant,4
ant/313.png,ant,4
ant/314.png,ant,4
ant/315.png,ant,4
ant/316.png,ant,4
ant/317.png,ant,4
ant/318.png,ant,4
ant/319.png,ant,4
ant/320.png,ant,4
apple/321.png,apple,5
apple/322.png,apple,5
apple/323.png,apple,5
apple/324.png,apple,5
apple/325.png,apple,5
apple/326.png,apple,5
apple/327.png,apple,5
apple/328.png,apple,5
apple/329.png,apple,5
apple/330.png,apple,5
apple/331.png,apple,5
apple/332.png,apple,5
apple/333.png,apple,5
apple/334.png,apple,5
apple/335.png,apple,5
apple/336.png,apple,5
apple/337.png,apple,5
apple/338.png,apple,5
apple/339.png,apple,5
apple/340.png,apple,5
apple/341.png,apple,5
apple/342.png,apple,5
apple/343.png,apple,5
