file,label,class_id
00163.jpg,AM General Hummer SUV 2000,1
00462.jpg,AM General Hummer SUV 2000,1
00522.jpg,AM General Hummer SUV 2000,1
00707.jpg,AM General Hummer SUV 2000,1
00773.jpg,AM General Hummer SUV 2000,1
00887.jpg,AM General Hummer SUV 2000,1
00946.jpg,AM General Hummer SUV 2000,1
01277.jpg,AM General Hummer SUV 2000,1
01661.jpg,AM General Hummer SUV 2000,1
01832.jpg,AM General Hummer SUV 2000,1
01918.jpg,AM General Hummer SUV 2000,1
01952.jpg,AM General Hummer SUV 2000,1
02050.jpg,AM General Hummer SUV 2000,1
02145.jpg,AM General Hummer SUV 2000,1
02311.jpg,AM General Hummer SUV 2000,1
02363.jpg,AM General Hummer SUV 2000,1
02848.jpg,AM General Hummer SUV 2000,1
03008.jpg,AM General Hummer SUV 2000,1
03393.jpg,AM General Hummer SUV 2000,1
03943.jpg,AM General Hummer SUV 2000,1
04056.jpg,AM General Hummer SUV 2000,1
04544.jpg,AM General Hummer SUV 2000,1
00670.jpg,Acura RL Sedan 2012,2
00691.jpg,Acura RL Sedan 2012,2
00858.jpg,Acura RL Sedan 2012,2
01031.jpg,Acura RL Sedan 2012,2
01034.jpg,Acura RL Sedan 2012,2
01535.jpg,Acura RL Sedan 2012,2
01891.jpg,Acura RL Sedan 2012,2
02065.jpg,Acura RL Sedan 2012,2
02314.jpg,Acura RL Sedan 2012,2
02540.jpg,Acura RL Sedan 2012,2
02669.jpg,Acura RL Sedan 2012,2
03011.jpg,Acura RL Sedan 2012,2
03267.jpg,Acura RL Sedan 2012,2
03317.jpg,Acura RL Sedan 2012,2
03537.jpg,Acura RL Sedan 2012,2
03690.jpg,Acura RL Sedan 2012,2
00002.jpg,Acura TL Sedan 2012,3
00740.jpg,Acura TL Sedan 2012,3
01214.jpg,Acura TL Sedan 2012,3
01705.jpg,Acura TL Sedan 2012,3
01716.jpg,Acura TL Sedan 2012,3
01750.jpg,Acura TL Sedan 2012,3
01870.jpg,Acura TL Sedan 2012,3
02364.jpg,Acura TL Sedan 2012,3
02491.jpg,Acura TL Sedan 2012,3
02589.jpg,Acura TL Sedan 2012,3
02663.jpg,Acura TL Sedan 2012,3
02832.jpg,Acura TL Sedan 2012,3
03030.jpg,Acura TL Sedan 2012,3
03152.jpg,Acura TL Sedan 2012,3
03169.jpg,Acura TL Sedan 2012,3
03772.jpg,Acura TL Sedan 2012,3
03871.jpg,Acura TL Sedan 2012,3
03881.jpg,Acura TL Sedan 2012,3
04588.jpg,Acura TL Sedan 2012,3
04816.jpg,Acura TL Sedan 2012,3
05052.jpg,Acura TL Sedan 2012,3
05281.jpg,Acura TL Sedan 2012,3
00392.jpg,Acura TL Type-S 2008,4
00697.jpg,Acura TL Type-S 2008,4
00920.jpg,Acura TL Type-S 2008,4
01264.jpg,Acura TL Type-S 2008,4
02124.jpg,Acura TL Type-S 2008,4
02240.jpg,Acura TL Type-S 2008,4
02274.jpg,Acura TL Type-S 2008,4
02913.jpg,Acura TL Type-S 2008,4
03051.jpg,Acura TL Type-S 2008,4
03102.jpg,Acura TL Type-S 2008,4
03165.jpg,Acura TL Type-S 2008,4
03238.jpg,Acura TL Type-S 2008,4
03241.jpg,Acura TL Type-S 2008,4
03243.jpg,Acura TL Type-S 2008,4
03467.jpg,Acura TL Type-S 2008,4
03512.jpg,Acura TL Type-S 2008,4
03607.jpg,Acura TL Type-S 2008,4
03795.jpg,Acura TL Type-S 2008,4
04349.jpg,Acura TL Type-S 2008,4
04482.jpg,Acura TL Type-S 2008,4
04511.jpg,Acura TL Type-S 2008,4
00069.jpg,Acura TSX Sedan 2012,5
00151.jpg,Acura TSX Sedan 2012,5
00410.jpg,Acura TSX Sedan 2012,5
00424.jpg,Acura TSX Sedan 2012,5
00631.jpg,Acura TSX Sedan 2012,5
00700.jpg,Acura TSX Sedan 2012,5
00742.jpg,Acura TSX Sedan 2012,5
01134.jpg,Acura TSX Sedan 2012,5
01392.jpg,Acura TSX Sedan 2012,5
01972.jpg,Acura TSX Sedan 2012,5
02004.jpg,Acura TSX Sedan 2012,5
02111.jpg,Acura TSX Sedan 2012,5
02457.jpg,Acura TSX Sedan 2012,5
02670.jpg,Acura TSX Sedan 2012,5
